id,platform,usefulness
1861,Friends,Somewhat useful
1863,Friends,Not Useful
1864,Friends,Somewhat useful
1872,Friends,Somewhat useful
1883,Friends,Somewhat useful
1888,Friends,Somewhat useful
1896,Friends,Somewhat useful
1912,Friends,Very useful
1922,Friends,Very useful
1929,Friends,Very useful
1934,Friends,Somewhat useful
1945,Friends,Very useful
1951,Friends,Very useful
1956,Friends,Somewhat useful
1960,Friends,Somewhat useful
1969,Friends,Very useful
1975,Friends,Somewhat useful
1993,Friends,Somewhat useful
2016,Friends,Somewhat useful
2019,Friends,Somewhat useful
2027,Friends,Somewhat useful
2031,Friends,Somewhat useful
2037,Friends,Somewhat useful
2050,Friends,Not Useful
2053,Friends,Very useful
2082,Friends,Very useful
2086,Friends,Very useful
2095,Friends,Very useful
2109,Friends,Somewhat useful
2130,Friends,Somewhat useful
2134,Friends,Somewhat useful
2136,Friends,Very useful
2152,Friends,Not Useful
2166,Friends,Very useful
2175,Friends,Somewhat useful
2182,Friends,Very useful
2194,Friends,Somewhat useful
2197,Friends,Somewhat useful
2203,Friends,Very useful
2205,Friends,Very useful
2213,Friends,Very useful
2216,Friends,Somewhat useful
2218,Friends,Somewhat useful
2228,Friends,Very useful
2241,Friends,Somewhat useful
2256,Friends,Somewhat useful
2262,Friends,Very useful
2272,Friends,Somewhat useful
2303,Friends,Very useful
2304,Friends,Very useful
2309,Friends,Very useful
2316,Friends,Very useful
2318,Friends,Very useful
2327,Friends,Somewhat useful
2330,Friends,Somewhat useful
2345,Friends,Somewhat useful
2356,Friends,Very useful
2361,Friends,Not Useful
2363,Friends,Somewhat useful
2372,Friends,Somewhat useful
2375,Friends,Somewhat useful
2379,Friends,Somewhat useful
2385,Friends,Somewhat useful
2387,Friends,Very useful
2391,Friends,Very useful
2393,Friends,Very useful
2394,Friends,Very useful
2398,Friends,Very useful
2409,Friends,Very useful
2417,Friends,Somewhat useful
2418,Friends,Somewhat useful
2425,Friends,Very useful
2439,Friends,Somewhat useful
2450,Friends,Very useful
2460,Friends,Very useful
2461,Friends,Somewhat useful
2462,Friends,Very useful
2466,Friends,Very useful
2477,Friends,Very useful
2479,Friends,Somewhat useful
2520,Friends,Somewhat useful
2651,Friends,Somewhat useful
2750,Friends,Very useful
3,Kaggle,Very useful
4,Kaggle,Very useful
8,Kaggle,Somewhat useful
11,Kaggle,Somewhat useful
12,Kaggle,Very useful
16,Kaggle,Very useful
18,Kaggle,Somewhat useful
20,Kaggle,Somewhat useful
25,Kaggle,Very useful
26,Kaggle,Very useful
28,Kaggle,Very useful
31,Kaggle,Very useful
32,Kaggle,Very useful
33,Kaggle,Very useful
34,Kaggle,Very useful
35,Kaggle,Very useful
37,Kaggle,Somewhat useful
38,Kaggle,Somewhat useful
39,Kaggle,Somewhat useful
40,Kaggle,Very useful
41,Kaggle,Somewhat useful
42,Kaggle,Somewhat useful
43,Kaggle,Very useful
44,Kaggle,Very useful
46,Kaggle,Somewhat useful
47,Kaggle,Very useful
48,Kaggle,Very useful
49,Kaggle,Very useful
50,Kaggle,Somewhat useful
55,Kaggle,Very useful
56,Kaggle,Somewhat useful
60,Kaggle,Very useful
63,Kaggle,Somewhat useful
64,Kaggle,Very useful
65,Kaggle,Very useful
66,Kaggle,Very useful
67,Kaggle,Somewhat useful
68,Kaggle,Very useful
71,Kaggle,Very useful
73,Kaggle,Somewhat useful
75,Kaggle,Very useful
76,Kaggle,Very useful
79,Kaggle,Somewhat useful
81,Kaggle,Somewhat useful
83,Kaggle,Very useful
84,Kaggle,Very useful
87,Kaggle,Very useful
89,Kaggle,Somewhat useful
90,Kaggle,Somewhat useful
99,Kaggle,Somewhat useful
101,Kaggle,Very useful
106,Kaggle,Very useful
107,Kaggle,Somewhat useful
108,Kaggle,Somewhat useful
109,Kaggle,Somewhat useful
110,Kaggle,Somewhat useful
111,Kaggle,Somewhat useful
112,Kaggle,Very useful
115,Kaggle,Very useful
116,Kaggle,Very useful
119,Kaggle,Very useful
122,Kaggle,Somewhat useful
126,Kaggle,Somewhat useful
127,Kaggle,Very useful
129,Kaggle,Very useful
130,Kaggle,Very useful
132,Kaggle,Somewhat useful
134,Kaggle,Very useful
135,Kaggle,Somewhat useful
137,Kaggle,Very useful
138,Kaggle,Very useful
139,Kaggle,Very useful
140,Kaggle,Very useful
142,Kaggle,Very useful
143,Kaggle,Somewhat useful
145,Kaggle,Very useful
146,Kaggle,Somewhat useful
151,Kaggle,Very useful
154,Kaggle,Very useful
156,Kaggle,Very useful
158,Kaggle,Very useful
160,Kaggle,Somewhat useful
165,Kaggle,Somewhat useful
167,Kaggle,Very useful
169,Kaggle,Very useful
170,Kaggle,Very useful
171,Kaggle,Very useful
172,Kaggle,Somewhat useful
173,Kaggle,Very useful
176,Kaggle,Somewhat useful
178,Kaggle,Very useful
179,Kaggle,Somewhat useful
181,Kaggle,Very useful
182,Kaggle,Somewhat useful
183,Kaggle,Somewhat useful
184,Kaggle,Somewhat useful
187,Kaggle,Very useful
189,Kaggle,Very useful
191,Kaggle,Somewhat useful
192,Kaggle,Very useful
193,Kaggle,Very useful
194,Kaggle,Very useful
196,Kaggle,Very useful
197,Kaggle,Somewhat useful
198,Kaggle,Very useful
200,Kaggle,Somewhat useful
202,Kaggle,Very useful
205,Kaggle,Very useful
208,Kaggle,Somewhat useful
209,Kaggle,Very useful
211,Kaggle,Very useful
214,Kaggle,Very useful
215,Kaggle,Somewhat useful
216,Kaggle,Very useful
218,Kaggle,Very useful
219,Kaggle,Very useful
222,Kaggle,Somewhat useful
225,Kaggle,Somewhat useful
227,Kaggle,Somewhat useful
228,Kaggle,Somewhat useful
229,Kaggle,Somewhat useful
234,Kaggle,Somewhat useful
236,Kaggle,Somewhat useful
237,Kaggle,Very useful
238,Kaggle,Very useful
239,Kaggle,Very useful
240,Kaggle,Somewhat useful
241,Kaggle,Very useful
242,Kaggle,Somewhat useful
243,Kaggle,Very useful
244,Kaggle,Somewhat useful
249,Kaggle,Very useful
254,Kaggle,Somewhat useful
257,Kaggle,Very useful
261,Kaggle,Very useful
265,Kaggle,Somewhat useful
268,Kaggle,Somewhat useful
271,Kaggle,Somewhat useful
273,Kaggle,Very useful
275,Kaggle,Very useful
276,Kaggle,Very useful
279,Kaggle,Very useful
281,Kaggle,Somewhat useful
284,Kaggle,Somewhat useful
285,Kaggle,Somewhat useful
286,Kaggle,Somewhat useful
290,Kaggle,Very useful
291,Kaggle,Very useful
295,Kaggle,Very useful
297,Kaggle,Very useful
298,Kaggle,Very useful
299,Kaggle,Very useful
302,Kaggle,Somewhat useful
303,Kaggle,Somewhat useful
304,Kaggle,Very useful
306,Kaggle,Very useful
308,Kaggle,Somewhat useful
310,Kaggle,Somewhat useful
311,Kaggle,Somewhat useful
312,Kaggle,Very useful
315,Kaggle,Very useful
316,Kaggle,Very useful
318,Kaggle,Very useful
319,Kaggle,Somewhat useful
320,Kaggle,Somewhat useful
321,Kaggle,Somewhat useful
324,Kaggle,Somewhat useful
328,Kaggle,Very useful
334,Kaggle,Very useful
335,Kaggle,Very useful
336,Kaggle,Somewhat useful
338,Kaggle,Very useful
340,Kaggle,Very useful
344,Kaggle,Very useful
346,Kaggle,Somewhat useful
348,Kaggle,Very useful
349,Kaggle,Somewhat useful
350,Kaggle,Very useful
352,Kaggle,Somewhat useful
354,Kaggle,Somewhat useful
357,Kaggle,Very useful
359,Kaggle,Somewhat useful
361,Kaggle,Somewhat useful
363,Kaggle,Very useful
365,Kaggle,Very useful
366,Kaggle,Very useful
367,Kaggle,Somewhat useful
368,Kaggle,Somewhat useful
369,Kaggle,Very useful
370,Kaggle,Somewhat useful
372,Kaggle,Somewhat useful
374,Kaggle,Somewhat useful
377,Kaggle,Very useful
379,Kaggle,Very useful
380,Kaggle,Somewhat useful
382,Kaggle,Somewhat useful
383,Kaggle,Somewhat useful
384,Kaggle,Very useful
385,Kaggle,Not Useful
387,Kaggle,Somewhat useful
392,Kaggle,Somewhat useful
393,Kaggle,Somewhat useful
394,Kaggle,Very useful
395,Kaggle,Very useful
396,Kaggle,Very useful
398,Kaggle,Very useful
399,Kaggle,Somewhat useful
400,Kaggle,Somewhat useful
401,Kaggle,Very useful
402,Kaggle,Somewhat useful
404,Kaggle,Very useful
405,Kaggle,Very useful
406,Kaggle,Somewhat useful
407,Kaggle,Very useful
410,Kaggle,Very useful
412,Kaggle,Very useful
413,Kaggle,Somewhat useful
415,Kaggle,Somewhat useful
416,Kaggle,Somewhat useful
417,Kaggle,Somewhat useful
418,Kaggle,Very useful
419,Kaggle,Very useful
420,Kaggle,Very useful
421,Kaggle,Somewhat useful
422,Kaggle,Somewhat useful
423,Kaggle,Somewhat useful
425,Kaggle,Very useful
428,Kaggle,Very useful
429,Kaggle,Very useful
430,Kaggle,Somewhat useful
431,Kaggle,Somewhat useful
433,Kaggle,Somewhat useful
434,Kaggle,Somewhat useful
435,Kaggle,Very useful
436,Kaggle,Very useful
438,Kaggle,Somewhat useful
439,Kaggle,Somewhat useful
440,Kaggle,Very useful
442,Kaggle,Somewhat useful
443,Kaggle,Very useful
444,Kaggle,Very useful
446,Kaggle,Very useful
447,Kaggle,Very useful
448,Kaggle,Very useful
450,Kaggle,Very useful
451,Kaggle,Somewhat useful
452,Kaggle,Somewhat useful
454,Kaggle,Very useful
455,Kaggle,Somewhat useful
456,Kaggle,Very useful
457,Kaggle,Somewhat useful
458,Kaggle,Very useful
459,Kaggle,Very useful
463,Kaggle,Very useful
464,Kaggle,Very useful
466,Kaggle,Somewhat useful
467,Kaggle,Somewhat useful
472,Kaggle,Somewhat useful
473,Kaggle,Very useful
478,Kaggle,Very useful
481,Kaggle,Very useful
482,Kaggle,Very useful
483,Kaggle,Somewhat useful
489,Kaggle,Very useful
490,Kaggle,Very useful
492,Kaggle,Somewhat useful
493,Kaggle,Somewhat useful
495,Kaggle,Very useful
496,Kaggle,Very useful
498,Kaggle,Somewhat useful
500,Kaggle,Somewhat useful
501,Kaggle,Very useful
503,Kaggle,Somewhat useful
504,Kaggle,Very useful
508,Kaggle,Very useful
510,Kaggle,Very useful
513,Kaggle,Somewhat useful
514,Kaggle,Very useful
515,Kaggle,Very useful
517,Kaggle,Very useful
518,Kaggle,Somewhat useful
519,Kaggle,Very useful
520,Kaggle,Somewhat useful
525,Kaggle,Very useful
527,Kaggle,Somewhat useful
528,Kaggle,Very useful
530,Kaggle,Very useful
532,Kaggle,Very useful
534,Kaggle,Very useful
535,Kaggle,Very useful
537,Kaggle,Very useful
539,Kaggle,Very useful
541,Kaggle,Somewhat useful
542,Kaggle,Somewhat useful
543,Kaggle,Very useful
546,Kaggle,Very useful
548,Kaggle,Very useful
551,Kaggle,Somewhat useful
552,Kaggle,Very useful
555,Kaggle,Somewhat useful
556,Kaggle,Not Useful
557,Kaggle,Somewhat useful
558,Kaggle,Very useful
561,Kaggle,Somewhat useful
562,Kaggle,Very useful
563,Kaggle,Very useful
565,Kaggle,Very useful
567,Kaggle,Somewhat useful
569,Kaggle,Very useful
570,Kaggle,Very useful
572,Kaggle,Somewhat useful
574,Kaggle,Very useful
575,Kaggle,Somewhat useful
577,Kaggle,Somewhat useful
579,Kaggle,Somewhat useful
581,Kaggle,Very useful
582,Kaggle,Somewhat useful
584,Kaggle,Very useful
586,Kaggle,Very useful
587,Kaggle,Very useful
588,Kaggle,Somewhat useful
590,Kaggle,Very useful
591,Kaggle,Somewhat useful
593,Kaggle,Very useful
595,Kaggle,Somewhat useful
597,Kaggle,Very useful
598,Kaggle,Very useful
599,Kaggle,Very useful
600,Kaggle,Somewhat useful
601,Kaggle,Very useful
603,Kaggle,Very useful
604,Kaggle,Somewhat useful
605,Kaggle,Very useful
606,Kaggle,Very useful
607,Kaggle,Very useful
608,Kaggle,Somewhat useful
610,Kaggle,Very useful
612,Kaggle,Very useful
615,Kaggle,Very useful
616,Kaggle,Somewhat useful
620,Kaggle,Somewhat useful
621,Kaggle,Somewhat useful
622,Kaggle,Very useful
625,Kaggle,Very useful
629,Kaggle,Very useful
630,Kaggle,Very useful
632,Kaggle,Somewhat useful
633,Kaggle,Very useful
634,Kaggle,Not Useful
637,Kaggle,Very useful
640,Kaggle,Somewhat useful
641,Kaggle,Somewhat useful
642,Kaggle,Somewhat useful
643,Kaggle,Very useful
644,Kaggle,Somewhat useful
645,Kaggle,Somewhat useful
648,Kaggle,Very useful
650,Kaggle,Somewhat useful
651,Kaggle,Somewhat useful
652,Kaggle,Somewhat useful
653,Kaggle,Somewhat useful
657,Kaggle,Somewhat useful
658,Kaggle,Somewhat useful
661,Kaggle,Very useful
662,Kaggle,Very useful
663,Kaggle,Very useful
664,Kaggle,Very useful
666,Kaggle,Somewhat useful
667,Kaggle,Not Useful
668,Kaggle,Somewhat useful
669,Kaggle,Very useful
670,Kaggle,Very useful
671,Kaggle,Very useful
672,Kaggle,Very useful
673,Kaggle,Very useful
676,Kaggle,Somewhat useful
679,Kaggle,Very useful
681,Kaggle,Very useful
682,Kaggle,Very useful
683,Kaggle,Somewhat useful
685,Kaggle,Somewhat useful
686,Kaggle,Very useful
687,Kaggle,Somewhat useful
694,Kaggle,Very useful
696,Kaggle,Very useful
699,Kaggle,Very useful
700,Kaggle,Very useful
701,Kaggle,Somewhat useful
702,Kaggle,Very useful
703,Kaggle,Very useful
705,Kaggle,Very useful
706,Kaggle,Very useful
707,Kaggle,Very useful
708,Kaggle,Somewhat useful
709,Kaggle,Somewhat useful
710,Kaggle,Very useful
711,Kaggle,Very useful
712,Kaggle,Very useful
714,Kaggle,Very useful
716,Kaggle,Very useful
717,Kaggle,Somewhat useful
718,Kaggle,Very useful
719,Kaggle,Very useful
720,Kaggle,Very useful
722,Kaggle,Somewhat useful
723,Kaggle,Somewhat useful
724,Kaggle,Very useful
725,Kaggle,Somewhat useful
727,Kaggle,Somewhat useful
728,Kaggle,Very useful
731,Kaggle,Very useful
732,Kaggle,Very useful
733,Kaggle,Very useful
734,Kaggle,Somewhat useful
735,Kaggle,Somewhat useful
736,Kaggle,Very useful
737,Kaggle,Very useful
739,Kaggle,Very useful
740,Kaggle,Very useful
741,Kaggle,Very useful
742,Kaggle,Somewhat useful
743,Kaggle,Somewhat useful
745,Kaggle,Very useful
747,Kaggle,Somewhat useful
749,Kaggle,Somewhat useful
751,Kaggle,Somewhat useful
753,Kaggle,Very useful
754,Kaggle,Somewhat useful
755,Kaggle,Very useful
756,Kaggle,Somewhat useful
757,Kaggle,Very useful
760,Kaggle,Somewhat useful
761,Kaggle,Very useful
763,Kaggle,Somewhat useful
766,Kaggle,Very useful
768,Kaggle,Very useful
770,Kaggle,Very useful
771,Kaggle,Very useful
772,Kaggle,Very useful
773,Kaggle,Somewhat useful
776,Kaggle,Very useful
778,Kaggle,Very useful
781,Kaggle,Very useful
783,Kaggle,Very useful
784,Kaggle,Somewhat useful
787,Kaggle,Somewhat useful
789,Kaggle,Somewhat useful
790,Kaggle,Somewhat useful
791,Kaggle,Very useful
793,Kaggle,Somewhat useful
794,Kaggle,Very useful
796,Kaggle,Very useful
797,Kaggle,Very useful
798,Kaggle,Very useful
799,Kaggle,Very useful
800,Kaggle,Somewhat useful
801,Kaggle,Very useful
803,Kaggle,Very useful
805,Kaggle,Very useful
806,Kaggle,Very useful
807,Kaggle,Very useful
808,Kaggle,Very useful
809,Kaggle,Somewhat useful
810,Kaggle,Somewhat useful
812,Kaggle,Somewhat useful
813,Kaggle,Very useful
816,Kaggle,Very useful
818,Kaggle,Somewhat useful
819,Kaggle,Somewhat useful
820,Kaggle,Very useful
823,Kaggle,Very useful
826,Kaggle,Somewhat useful
827,Kaggle,Somewhat useful
828,Kaggle,Very useful
829,Kaggle,Somewhat useful
830,Kaggle,Very useful
832,Kaggle,Very useful
834,Kaggle,Somewhat useful
835,Kaggle,Very useful
836,Kaggle,Very useful
837,Kaggle,Very useful
838,Kaggle,Somewhat useful
844,Kaggle,Very useful
847,Kaggle,Very useful
849,Kaggle,Somewhat useful
850,Kaggle,Very useful
851,Kaggle,Somewhat useful
853,Kaggle,Very useful
856,Kaggle,Somewhat useful
857,Kaggle,Very useful
858,Kaggle,Very useful
859,Kaggle,Very useful
862,Kaggle,Very useful
864,Kaggle,Very useful
865,Kaggle,Very useful
866,Kaggle,Very useful
867,Kaggle,Somewhat useful
868,Kaggle,Very useful
871,Kaggle,Somewhat useful
872,Kaggle,Very useful
874,Kaggle,Very useful
875,Kaggle,Somewhat useful
876,Kaggle,Very useful
880,Kaggle,Very useful
881,Kaggle,Somewhat useful
883,Kaggle,Very useful
885,Kaggle,Somewhat useful
888,Kaggle,Very useful
892,Kaggle,Very useful
893,Kaggle,Somewhat useful
894,Kaggle,Somewhat useful
896,Kaggle,Somewhat useful
897,Kaggle,Somewhat useful
899,Kaggle,Not Useful
900,Kaggle,Very useful
902,Kaggle,Somewhat useful
910,Kaggle,Very useful
911,Kaggle,Very useful
912,Kaggle,Very useful
917,Kaggle,Somewhat useful
923,Kaggle,Very useful
925,Kaggle,Somewhat useful
930,Kaggle,Very useful
931,Kaggle,Very useful
932,Kaggle,Very useful
